N,strategy,n_depots,v_repair,cadence,expected_mttr,median_mttr,max_mttr,min_mttr,p_72h,t_wait
83,uniform,7,300.0,1,97.05647018970188,96.98935185185185,103.48703703703703,94.14814814814814,0.3646950609756098,92.59259259259258
83,uniform,7,300.0,2,189.64906278229446,189.58194444444445,196.0796296296296,186.74074074074073,0.1823475304878049,185.18518518518516
83,uniform,7,300.0,5,467.42684056007215,467.35972222222216,473.8574074074074,464.5185185185185,0.07293901219512194,462.96296296296293
83,uniform,7,300.0,10,930.3898035230352,930.322685185185,936.8203703703703,927.4814814814814,0.03646950609756097,925.9259259259259
83,uniform,7,600.0,1,95.52453139114724,95.49097222222221,98.7398148148148,94.07037037037037,0.3729675304878049,92.59259259259258
83,uniform,7,600.0,2,188.11712398373982,188.0835648148148,191.3324074074074,186.66296296296295,0.18648376524390245,185.18518518518516
83,uniform,7,600.0,5,465.89490176151753,465.86134259259256,469.1101851851851,464.4407407407407,0.07459350609756096,462.96296296296293
83,uniform,7,600.0,10,928.8578647244805,928.8243055555555,932.0731481481481,927.4037037037036,0.03729675304878048,925.9259259259259
83,uniform,10,150.0,1,98.36861090580602,98.36186868686869,106.66835016835017,94.05791245791245,0.3576095011086475,92.59259259259258
83,uniform,10,150.0,2,190.96120349839862,190.95446127946127,199.26094276094275,186.65050505050502,0.17880475055432374,185.18518518518516
83,uniform,10,150.0,5,468.7389812761764,468.732239057239,477.0387205387205,464.42828282828276,0.0715219002217295,462.96296296296293
83,uniform,10,150.0,10,931.7019442391393,931.695202020202,940.0016835016834,927.3912457912458,0.03576095011086475,925.9259259259259
83,uniform,10,300.0,1,96.1806017491993,96.17723063973064,100.33047138047138,94.02525252525251,0.3694247505543238,92.59259259259258
83,uniform,10,300.0,2,188.77319434179188,188.76982323232323,192.92306397306396,186.6178451178451,0.1847123752771619,185.18518518518516
83,uniform,10,300.0,5,466.55097211956956,466.54760101010095,470.7008417508417,464.39562289562286,0.07388495011086475,462.96296296296293
83,uniform,10,300.0,10,929.5139350825328,929.5105639730639,933.6638047138047,927.3585858585858,0.036942475055432376,925.9259259259259
83,uniform,10,600.0,1,95.08659717089594,95.0849116161616,97.16153198653198,94.00892255892255,0.3753323752771619,92.59259259259258
83,uniform,10,600.0,2,187.67918976348852,187.67750420875421,189.75412457912455,186.60151515151514,0.18766618763858095,185.18518518518516
83,uniform,10,600.0,5,465.45696754126624,465.45528198653193,467.5319023569023,464.3792929292929,0.07506647505543237,462.96296296296293
83,uniform,10,600.0,10,928.4199305042291,928.4182449494949,930.4948653198652,927.3422558922558,0.03753323752771619,925.9259259259259
83,uniform,15,150.0,1,96.94690605239386,96.86018518518517,101.4074074074074,94.00370370370369,0.36528670731707324,92.59259259259258
83,uniform,15,150.0,2,189.53949864498642,189.45277777777775,193.99999999999997,186.5962962962963,0.18264335365853662,185.18518518518516
83,uniform,15,150.0,5,467.31727642276417,467.2305555555555,471.7777777777777,464.37407407407403,0.07305734146341464,462.96296296296293
83,uniform,15,150.0,10,930.2802393857271,930.1935185185184,934.7407407407406,927.3370370370369,0.03652867073170732,925.9259259259259
83,uniform,15,300.0,1,95.46974932249321,95.42638888888888,97.69999999999999,93.99814814814815,0.37326335365853663,92.59259259259258
83,uniform,15,300.0,2,188.0623419150858,188.01898148148146,190.29259259259257,186.59074074074073,0.18663167682926832,185.18518518518516
83,uniform,15,300.0,5,465.8401196928635,465.7967592592592,468.0703703703703,464.36851851851844,0.07465267073170732,462.96296296296293
83,uniform,15,300.0,10,928.8030826558268,928.7597222222221,931.0333333333333,927.3314814814814,0.03732633536585366,925.9259259259259
83,uniform,15,600.0,1,94.7311709575429,94.70949074074073,95.84629629629629,93.99537037037037,0.3772516768292683,92.59259259259258
83,uniform,15,600.0,2,187.32376355013548,187.30208333333331,188.43888888888887,186.58796296296293,0.18862583841463415,185.18518518518516
83,uniform,15,600.0,5,465.1015413279132,465.0798611111111,466.21666666666664,464.3657407407407,0.07545033536585366,462.96296296296293
83,uniform,15,600.0,10,928.0645042908761,928.0428240740739,929.1796296296295,927.3287037037036,0.03772516768292683,925.9259259259259
83,uniform,20,150.0,1,96.20422097474943,96.08342151675484,98.65167548500881,94.02010582010581,0.36929720673635313,92.59259259259258
83,uniform,20,150.0,2,188.796813567342,188.67601410934742,191.2442680776014,186.6126984126984,0.18464860336817657,185.18518518518516
83,uniform,20,150.0,5,466.57459134511987,466.45379188712513,469.02204585537913,464.39047619047614,0.07385944134727061,462.96296296296293
83,uniform,20,150.0,10,929.5375543080827,929.4167548500882,931.9850088183421,927.3534391534391,0.036929720673635306,925.9259259259259
83,uniform,20,300.0,1,95.09840678367101,95.03800705467373,96.3221340388007,94.0063492063492,0.37526860336817663,92.59259259259258
83,uniform,20,300.0,2,187.6909993762636,187.6305996472663,188.91472663139328,186.59894179894178,0.18763430168408832,185.18518518518516
83,uniform,20,300.0,5,465.4687771540413,465.408377425044,466.692504409171,464.37671957671955,0.0750537206736353,462.96296296296293
83,uniform,20,300.0,10,928.4317401170043,928.371340388007,929.655467372134,927.3396825396825,0.03752686033681765,925.9259259259259
83,uniform,20,600.0,1,94.5454996881318,94.51529982363314,95.15736331569664,93.9994708994709,0.37825430168408825,92.59259259259258
83,uniform,20,600.0,2,187.1380922807244,187.10789241622575,187.74995590828922,186.5920634920635,0.18912715084204412,185.18518518518516
83,uniform,20,600.0,5,464.91587005850215,464.88567019400347,465.527733686067,464.36984126984123,0.07565086033681766,462.96296296296293
83,uniform,20,600.0,10,927.878833021465,927.8486331569663,928.4906966490299,927.3328042328042,0.03782543016840883,925.9259259259259
83,uniform,30,150.0,1,95.48146181192995,95.57867383512544,96.92610513739545,94.0010155316607,0.3732001062155783,92.59259259259258
83,uniform,30,150.0,2,188.0740544045225,188.17126642771802,189.51869772998802,186.59360812425328,0.18660005310778915,185.18518518518516
83,uniform,30,150.0,5,465.8518321823003,465.94904420549574,467.29647550776576,464.371385902031,0.07464002124311567,462.96296296296293
83,uniform,30,150.0,10,928.8147951452631,928.9120071684587,930.2594384707287,927.3343488649939,0.037320010621557834,925.9259259259259
83,uniform,30,300.0,1,94.73702720226126,94.785633213859,95.45934886499401,93.99680406212664,0.3772200531077892,92.59259259259258
83,uniform,30,300.0,2,187.32961979485384,187.3782258064516,188.0519414575866,186.58939665471922,0.1886100265538946,185.18518518518516
83,uniform,30,300.0,5,465.10739757263156,465.1560035842293,465.82971923536434,464.36717443249694,0.07544401062155784,462.96296296296293
83,uniform,30,300.0,10,928.0703605355944,928.1189665471923,928.7926821983273,927.3301373954599,0.03772200531077892,925.9259259259259
83,uniform,30,600.0,1,94.36480989742694,94.3891129032258,94.7259707287933,93.99469832735961,0.37923002655389465,92.59259259259258
83,uniform,30,600.0,2,186.95740249001952,186.98170549581837,187.31856332138588,186.58729091995218,0.18961501327694733,185.18518518518516
83,uniform,30,600.0,5,464.73518026779726,464.7594832735961,465.0963410991636,464.36506869772995,0.07584600531077891,462.96296296296293
83,uniform,30,600.0,10,927.6981432307603,927.7224462365591,928.0593040621266,927.3280316606929,0.037923002655389455,925.9259259259259
83,uniform,50,150.0,1,94.916405848699,94.95998547567174,95.74368191721132,93.9977850399419,0.3762514084170253,92.59259259259258
83,uniform,50,150.0,2,187.50899844129157,187.55257806826432,188.3362745098039,186.59037763253448,0.18812570420851266,185.18518518518516
83,uniform,50,150.0,5,465.28677621906934,465.3303558460421,466.11405228758167,464.3681554103122,0.07525028168340506,462.96296296296293
83,uniform,50,150.0,10,928.2497391820323,928.2933188090051,929.0770152505446,927.3311183732751,0.03762514084170253,925.9259259259259
83,uniform,50,300.0,1,94.4544992206458,94.47628903413217,94.86813725490195,93.99518881626724,0.37874570420851267,92.59259259259258
83,uniform,50,300.0,2,187.04709181323838,187.06888162672476,187.46072984749455,186.58778140885983,0.18937285210425633,185.18518518518516
83,uniform,50,300.0,5,464.8248695910161,464.8466594045025,465.2385076252723,464.36555918663754,0.07574914084170253,462.96296296296293
83,uniform,50,300.0,10,927.7878325539789,927.8096223674654,928.2014705882352,927.3285221496005,0.03787457042085127,925.9259259259259
83,uniform,50,600.0,1,94.2235459066192,94.23444081336238,94.43036492374728,93.99389070442992,0.3799928521042564,92.59259259259258
83,uniform,50,600.0,2,186.81613849921177,186.82703340595498,187.02295751633986,186.58648329702248,0.1899964260521282,185.18518518518516
83,uniform,50,600.0,5,464.59391627698955,464.6048111837327,464.8007352941176,464.36426107480025,0.07599857042085126,462.96296296296293
83,uniform,50,600.0,10,927.5568792399524,927.5677741466957,927.7636982570805,927.3272240377631,0.03799928521042563,925.9259259259259
83,joint_weighted,0,150.0,1,182.90571364046974,179.5888888888889,275.0185185185185,102.42962962962963,0.057688292682926835,92.59259259259258
83,joint_weighted,0,150.0,2,275.4983062330623,272.18148148148146,367.6111111111111,195.0222222222222,0.028844146341463418,185.18518518518516
83,joint_weighted,0,150.0,5,553.2760840108401,549.9592592592592,645.3888888888888,472.79999999999995,0.011537658536585366,462.96296296296293
83,joint_weighted,0,150.0,10,1016.239046973803,1012.9222222222222,1108.351851851852,935.7629629629629,0.005768829268292683,925.9259259259259
83,joint_weighted,0,300.0,1,138.44915311653116,136.79074074074072,184.50555555555556,98.21111111111111,0.14934085365853658,92.59259259259258
83,joint_weighted,0,300.0,2,231.04174570912372,229.38333333333333,277.0981481481481,190.8037037037037,0.07467042682926829,185.18518518518516
83,joint_weighted,0,300.0,5,508.8195234869014,507.16111111111104,554.8759259259259,468.58148148148143,0.02986817073170732,462.96296296296293
83,joint_weighted,0,300.0,10,971.7824864498645,970.1240740740741,1017.8388888888888,931.5444444444444,0.01493408536585366,925.9259259259259
83,joint_weighted,0,600.0,1,116.22087285456188,115.39166666666665,139.24907407407406,96.10185185185185,0.2612072865853659,92.59259259259258
83,joint_weighted,0,600.0,2,208.81346544715447,207.98425925925926,231.84166666666667,188.69444444444443,0.13060364329268295,185.18518518518516
83,joint_weighted,0,600.0,5,486.59124322493216,485.762037037037,509.6194444444444,466.4722222222222,0.052241457317073164,462.96296296296293
83,joint_weighted,0,600.0,10,949.5542061878948,948.7249999999999,972.5824074074073,929.4351851851851,0.026120728658536582,925.9259259259259
83,joint_weighted,1,150.0,1,126.27287714543812,122.82129629629628,188.58518518518517,93.99259259259259,0.21279707317073168,92.59259259259258
83,joint_weighted,1,150.0,2,218.86546973803067,215.41388888888886,281.1777777777777,186.58518518518517,0.10639853658536584,185.18518518518516
83,joint_weighted,1,150.0,5,496.6432475158084,493.1916666666666,558.9555555555555,464.3629629629629,0.04255941463414634,462.96296296296293
83,joint_weighted,1,150.0,10,959.6062104787716,956.1546296296297,1021.9185185185185,927.3259259259258,0.02127970731707317,925.9259259259259
83,joint_weighted,1,300.0,1,110.13273486901535,108.40694444444443,141.28888888888886,93.99259259259259,0.2940832317073171,92.59259259259258
83,joint_weighted,1,300.0,2,202.72532746160792,200.99953703703702,233.88148148148147,186.58518518518517,0.14704161585365855,185.18518518518516
83,joint_weighted,1,300.0,5,480.5031052393856,478.77731481481476,511.6592592592592,464.3629629629629,0.05881664634146341,462.96296296296293
83,joint_weighted,1,300.0,10,943.4660682023485,941.7402777777777,974.6222222222221,927.3259259259258,0.029408323170731707,925.9259259259259
83,joint_weighted,1,600.0,1,102.06266373080396,101.19976851851851,117.64074074074074,93.99259259259259,0.33766161585365856,92.59259259259258
83,joint_weighted,1,600.0,2,194.65525632339654,193.79236111111112,210.23333333333332,186.58518518518517,0.16883080792682928,185.18518518518516
83,joint_weighted,1,600.0,5,472.4330341011742,471.57013888888883,488.01111111111106,464.3629629629629,0.06753232317073171,462.96296296296293
83,joint_weighted,1,600.0,10,935.3959970641372,934.5331018518518,950.974074074074,927.3259259259258,0.033766161585365856,925.9259259259259
83,joint_weighted,2,150.0,1,113.14017615176152,111.85740740740741,151.32037037037037,93.99259259259259,0.2778430487804879,92.59259259259258
83,joint_weighted,2,150.0,2,205.7327687443541,204.45,243.91296296296295,186.58518518518517,0.13892152439024394,185.18518518518516
83,joint_weighted,2,150.0,5,483.51054652213185,482.22777777777776,521.6907407407407,464.3629629629629,0.05556860975609756,462.96296296296293
83,joint_weighted,2,150.0,10,946.4735094850947,945.1907407407407,984.6537037037036,927.3259259259258,0.02778430487804878,925.9259259259259
83,joint_weighted,2,300.0,1,103.56638437217704,102.925,122.65648148148148,93.99259259259259,0.3295415243902439,92.59259259259258
83,joint_weighted,2,300.0,2,196.1589769647696,195.51759259259256,215.24907407407406,186.58518518518517,0.16477076219512196,185.18518518518516
83,joint_weighted,2,300.0,5,473.9367547425474,473.2953703703703,493.0268518518518,464.3629629629629,0.06590830487804877,462.96296296296293
83,joint_weighted,2,300.0,10,936.8997177055103,936.2583333333332,955.9898148148147,927.3259259259258,0.03295415243902439,925.9259259259259
83,joint_weighted,2,600.0,1,98.77948848238482,98.4587962962963,108.32453703703703,93.99259259259259,0.355390762195122,92.59259259259258
83,joint_weighted,2,600.0,2,191.37208107497742,191.05138888888888,200.9171296296296,186.58518518518517,0.177695381097561,185.18518518518516
83,joint_weighted,2,600.0,5,469.1498588527551,468.82916666666665,478.69490740740736,464.3629629629629,0.07107815243902439,462.96296296296293
83,joint_weighted,2,600.0,10,932.112821815718,931.7921296296295,941.6578703703702,927.3259259259258,0.035539076219512196,925.9259259259259
83,joint_weighted,3,150.0,1,107.39042457091237,106.96296296296296,135.15740740740742,93.99259259259259,0.3088917073170732,92.59259259259258
83,joint_weighted,3,150.0,2,199.9830171635049,199.55555555555554,227.74999999999997,186.58518518518517,0.1544458536585366,185.18518518518516
83,joint_weighted,3,150.0,5,477.7607949412826,477.33333333333326,505.5277777777777,464.3629629629629,0.061778341463414634,462.96296296296293
83,joint_weighted,3,150.0,10,940.7237579042456,940.2962962962962,968.4907407407406,927.3259259259258,0.030889170731707317,925.9259259259259
83,joint_weighted,3,300.0,1,100.69150858175249,100.47777777777777,114.57499999999999,93.99259259259259,0.34506585365853665,92.59259259259258
83,joint_weighted,3,300.0,2,193.28410117434507,193.07037037037034,207.16759259259257,186.58518518518517,0.17253292682926832,185.18518518518516
83,joint_weighted,3,300.0,5,471.06187895212275,470.8481481481481,484.9453703703703,464.3629629629629,0.06901317073170732,462.96296296296293
83,joint_weighted,3,300.0,10,934.0248419150859,933.8111111111111,947.9083333333333,927.3259259259258,0.03450658536585366,925.9259259259259
83,joint_weighted,3,600.0,1,97.34205058717254,97.23518518518517,104.28379629629629,93.99259259259259,0.3631529268292683,92.59259259259258
83,joint_weighted,3,600.0,2,189.93464317976512,189.82777777777775,196.87638888888887,186.58518518518517,0.18157646341463415,185.18518518518516
83,joint_weighted,3,600.0,5,467.7124209575429,467.6055555555555,474.65416666666664,464.3629629629629,0.07263058536585366,462.96296296296293
83,joint_weighted,3,600.0,10,930.6753839205057,930.5685185185184,937.6171296296295,927.3259259259258,0.03631529268292683,925.9259259259259
83,joint_weighted,5,150.0,1,102.33705962059618,102.22685185185185,121.67777777777778,93.99259259259259,0.3361798780487805,92.59259259259258
83,joint_weighted,5,150.0,2,194.9296522131888,194.81944444444443,214.27037037037036,186.58518518518517,0.16808993902439026,185.18518518518516
83,joint_weighted,5,150.0,5,472.70742999096655,472.5972222222222,492.0481481481481,464.3629629629629,0.0672359756097561,462.96296296296293
83,joint_weighted,5,150.0,10,935.6703929539295,935.5601851851851,955.0111111111111,927.3259259259258,0.03361798780487805,925.9259259259259
83,joint_weighted,5,300.0,1,98.16482610659439,98.10972222222222,107.83518518518518,93.99259259259259,0.35870993902439025,92.59259259259258
83,joint_weighted,5,300.0,2,190.75741869918696,190.7023148148148,200.42777777777775,186.58518518518517,0.17935496951219512,185.18518518518516
83,joint_weighted,5,300.0,5,468.5351964769647,468.48009259259254,478.2055555555555,464.3629629629629,0.07174198780487805,462.96296296296293
83,joint_weighted,5,300.0,10,931.4981594399277,931.4430555555555,941.1685185185185,927.3259259259258,0.03587099390243902,925.9259259259259
83,joint_weighted,5,600.0,1,96.07870934959348,96.0511574074074,100.91388888888888,93.99259259259259,0.3699749695121951,92.59259259259258
83,joint_weighted,5,600.0,2,188.67130194218606,188.64374999999998,193.50648148148147,186.58518518518517,0.18498748475609755,185.18518518518516
83,joint_weighted,5,600.0,5,466.44907971996383,466.4215277777777,471.2842592592592,464.3629629629629,0.07399499390243902,462.96296296296293
83,joint_weighted,5,600.0,10,929.4120426829268,929.3844907407406,934.2472222222221,927.3259259259258,0.03699749695121951,925.9259259259259
83,joint_weighted,7,150.0,1,100.061766034327,99.98333333333332,112.42962962962963,93.99259259259259,0.34846646341463416,92.59259259259258
83,joint_weighted,7,150.0,2,192.6543586269196,192.5759259259259,205.0222222222222,186.58518518518517,0.17423323170731708,185.18518518518516
83,joint_weighted,7,150.0,5,470.43213640469725,470.3537037037037,482.79999999999995,464.3629629629629,0.06969329268292683,462.96296296296293
83,joint_weighted,7,150.0,10,933.3950993676604,933.3166666666666,945.7629629629629,927.3259259259258,0.034846646341463415,925.9259259259259
83,joint_weighted,7,300.0,1,97.02717931345978,96.98796296296295,103.21111111111111,93.99259259259259,0.36485323170731704,92.59259259259258
83,joint_weighted,7,300.0,2,189.61977190605236,189.58055555555552,195.8037037037037,186.58518518518517,0.18242661585365852,185.18518518518516
83,joint_weighted,7,300.0,5,467.3975496838301,467.3583333333333,473.58148148148143,464.3629629629629,0.07297064634146341,462.96296296296293
83,joint_weighted,7,300.0,10,930.3605126467929,930.3212962962962,936.5444444444444,927.3259259259258,0.03648532317073171,925.9259259259259
83,joint_weighted,7,600.0,1,95.5098859530262,95.49027777777778,98.60185185185185,93.99259259259259,0.37304661585365856,92.59259259259258
83,joint_weighted,7,600.0,2,188.10247854561877,188.08287037037036,191.19444444444443,186.58518518518517,0.18652330792682928,185.18518518518516
83,joint_weighted,7,600.0,5,465.88025632339657,465.86064814814813,468.9722222222222,464.3629629629629,0.0746093231707317,462.96296296296293
83,joint_weighted,7,600.0,10,928.8432192863594,928.823611111111,931.9351851851851,927.3259259259258,0.03730466158536585,925.9259259259259
83,joint_weighted,10,150.0,1,98.28904697380305,97.77592592592592,109.09074074074073,93.99259259259259,0.35803914634146344,92.59259259259258
83,joint_weighted,10,150.0,2,190.88163956639562,190.3685185185185,201.6833333333333,186.58518518518517,0.17901957317073172,185.18518518518516
83,joint_weighted,10,150.0,5,468.6594173441734,468.1462962962962,479.46111111111105,464.3629629629629,0.07160782926829269,462.96296296296293
83,joint_weighted,10,150.0,10,931.6223803071365,931.1092592592593,942.424074074074,927.3259259259258,0.035803914634146346,925.9259259259259
83,joint_weighted,10,300.0,1,96.14081978319784,95.88425925925925,101.54166666666666,93.99259259259259,0.36963957317073176,92.59259259259258
83,joint_weighted,10,300.0,2,188.7334123757904,188.47685185185185,194.13425925925924,186.58518518518517,0.18481978658536588,185.18518518518516
83,joint_weighted,10,300.0,5,466.5111901535681,466.25462962962956,471.912037037037,464.3629629629629,0.07392791463414634,462.96296296296293
83,joint_weighted,10,300.0,10,929.474153116531,929.2175925925925,934.8749999999999,927.3259259259258,0.03696395731707317,925.9259259259259
83,joint_weighted,10,600.0,1,95.0667061878952,94.93842592592591,97.76712962962962,93.99259259259259,0.3754397865853659,92.59259259259258
83,joint_weighted,10,600.0,2,187.65929878048777,187.53101851851852,190.35972222222222,186.58518518518517,0.18771989329268296,185.18518518518516
83,joint_weighted,10,600.0,5,465.4370765582655,465.30879629629624,468.13749999999993,464.3629629629629,0.07508795731707316,462.96296296296293
83,joint_weighted,10,600.0,10,928.4000395212285,928.2717592592592,931.1004629629629,927.3259259259258,0.03754397865853658,925.9259259259259
83,joint_weighted,15,150.0,1,96.8802393857272,96.94166666666666,103.24074074074073,93.99259259259259,0.3656467073170732,92.59259259259258
83,joint_weighted,15,150.0,2,189.4728319783198,189.53425925925924,195.83333333333331,186.58518518518517,0.1828233536585366,185.18518518518516
83,joint_weighted,15,150.0,5,467.2506097560975,467.31203703703693,473.6111111111111,464.3629629629629,0.07312934146341463,462.96296296296293
83,joint_weighted,15,150.0,10,930.2135727190604,930.2749999999999,936.574074074074,927.3259259259258,0.03656467073170731,925.9259259259259
83,joint_weighted,15,300.0,1,95.43641598915988,95.46712962962962,98.61666666666666,93.99259259259259,0.3734433536585366,92.59259259259258
83,joint_weighted,15,300.0,2,188.02900858175244,188.0597222222222,191.20925925925926,186.58518518518517,0.1867216768292683,185.18518518518516
83,joint_weighted,15,300.0,5,465.8067863595303,465.8375,468.987037037037,464.3629629629629,0.07468867073170732,462.96296296296293
83,joint_weighted,15,300.0,10,928.7697493224932,928.8004629629629,931.9499999999999,927.3259259259258,0.03734433536585366,925.9259259259259
83,joint_weighted,15,600.0,1,94.71450429087623,94.72986111111109,96.30462962962963,93.99259259259259,0.3773416768292683,92.59259259259258
83,joint_weighted,15,600.0,2,187.3070968834688,187.32245370370367,188.8972222222222,186.58518518518517,0.18867083841463414,185.18518518518516
83,joint_weighted,15,600.0,5,465.08487466124654,465.10023148148144,466.67499999999995,464.3629629629629,0.07546833536585365,462.96296296296293
83,joint_weighted,15,600.0,10,928.0478376242094,928.0631944444444,929.6379629629629,927.3259259259258,0.037734167682926825,925.9259259259259
83,joint_weighted,20,150.0,1,96.186630532972,95.90185185185184,101.93333333333332,93.99259259259259,0.3693921951219512,92.59259259259258
83,joint_weighted,20,150.0,2,188.77922312556456,188.4944444444444,194.52592592592592,186.58518518518517,0.1846960975609756,185.18518518518516
83,joint_weighted,20,150.0,5,466.5570009033423,466.2722222222222,472.30370370370366,464.3629629629629,0.07387843902439023,462.96296296296293
83,joint_weighted,20,150.0,10,929.5199638663053,929.2351851851852,935.2666666666665,927.3259259259258,0.036939219512195115,925.9259259259259
83,joint_weighted,20,300.0,1,95.08961156278228,94.94722222222222,97.96296296296296,93.99259259259259,0.3753160975609756,92.59259259259258
83,joint_weighted,20,300.0,2,187.68220415537485,187.5398148148148,190.55555555555554,186.58518518518517,0.1876580487804878,185.18518518518516
83,joint_weighted,20,300.0,5,465.4599819331526,465.3175925925925,468.33333333333326,464.3629629629629,0.0750632195121951,462.96296296296293
83,joint_weighted,20,300.0,10,928.4229448961155,928.2805555555555,931.2962962962962,927.3259259259258,0.03753160975609755,925.9259259259259
83,joint_weighted,20,600.0,1,94.54110207768743,94.4699074074074,95.97777777777777,93.99259259259259,0.37827804878048776,92.59259259259258
83,joint_weighted,20,600.0,2,187.13369467028,187.0625,188.57037037037034,186.58518518518517,0.18913902439024388,185.18518518518516
83,joint_weighted,20,600.0,5,464.9114724480578,464.8402777777777,466.3481481481481,464.3629629629629,0.07565560975609754,462.96296296296293
83,joint_weighted,20,600.0,10,927.8744354110208,927.8032407407406,929.311111111111,927.3259259259258,0.03782780487804877,925.9259259259259
83,joint_weighted,30,150.0,1,95.36086269196025,95.6435185185185,98.34629629629629,93.99259259259259,0.37385134146341464,92.59259259259258
83,joint_weighted,30,150.0,2,187.9534552845528,188.2361111111111,190.93888888888887,186.58518518518517,0.18692567073170732,185.18518518518516
83,joint_weighted,30,150.0,5,465.73123306233066,466.0138888888888,468.71666666666664,464.3629629629629,0.0747702682926829,462.96296296296293
83,joint_weighted,30,150.0,10,928.6941960252934,928.9768518518517,931.6796296296295,927.3259259259258,0.03738513414634145,925.9259259259259
83,joint_weighted,30,300.0,1,94.67672764227642,94.81805555555556,96.16944444444444,93.99259259259259,0.3775456707317073,92.59259259259258
83,joint_weighted,30,300.0,2,187.26932023486899,187.41064814814814,188.76203703703703,186.58518518518517,0.18877283536585365,185.18518518518516
83,joint_weighted,30,300.0,5,465.0470980126468,465.1884259259259,466.53981481481475,464.3629629629629,0.07550913414634144,462.96296296296293
83,joint_weighted,30,300.0,10,928.0100609756097,928.1513888888887,929.5027777777777,927.3259259259258,0.03775456707317072,925.9259259259259
83,joint_weighted,30,600.0,1,94.3346601174345,94.40532407407406,95.08101851851852,93.99259259259259,0.37939283536585366,92.59259259259258
83,joint_weighted,30,600.0,2,186.92725271002706,186.99791666666664,187.6736111111111,186.58518518518517,0.18969641768292683,185.18518518518516
83,joint_weighted,30,600.0,5,464.7050304878049,464.7756944444444,465.45138888888886,464.3629629629629,0.07587856707317073,462.96296296296293
83,joint_weighted,30,600.0,10,927.6679934507679,927.7386574074073,928.4143518518517,927.3259259259258,0.037939283536585364,925.9259259259259
83,joint_weighted,50,150.0,1,94.81890243902438,93.99259259259259,97.85185185185185,93.99259259259259,0.37677792682926825,92.59259259259258
83,joint_weighted,50,150.0,2,187.41149503161697,186.58518518518517,190.44444444444443,186.58518518518517,0.18838896341463413,185.18518518518516
83,joint_weighted,50,150.0,5,465.1892728093947,464.3629629629629,468.2222222222222,464.3629629629629,0.07535558536585364,462.96296296296293
83,joint_weighted,50,150.0,10,928.1522357723576,927.3259259259258,931.1851851851851,927.3259259259258,0.03767779268292682,925.9259259259259
83,joint_weighted,50,300.0,1,94.40574751580849,93.99259259259259,95.92222222222222,93.99259259259259,0.3790089634146342,92.59259259259258
83,joint_weighted,50,300.0,2,186.99834010840107,186.58518518518517,188.5148148148148,186.58518518518517,0.1895044817073171,185.18518518518516
83,joint_weighted,50,300.0,5,464.7761178861789,464.3629629629629,466.29259259259254,464.3629629629629,0.0758017926829268,462.96296296296293
83,joint_weighted,50,300.0,10,927.7390808491418,927.3259259259258,929.2555555555555,927.3259259259258,0.0379008963414634,925.9259259259259
83,joint_weighted,50,600.0,1,94.19917005420052,93.99259259259259,94.9574074074074,93.99259259259259,0.38012448170731705,92.59259259259258
83,joint_weighted,50,600.0,2,186.7917626467931,186.58518518518517,187.54999999999998,186.58518518518517,0.19006224085365853,185.18518518518516
83,joint_weighted,50,600.0,5,464.5695404245709,464.3629629629629,465.3277777777777,464.3629629629629,0.0760248963414634,462.96296296296293
83,joint_weighted,50,600.0,10,927.5325033875339,927.3259259259258,928.2907407407406,927.3259259259258,0.0380124481707317,925.9259259259259
83,hybrid,0,150.0,1,182.90571364046974,179.5888888888889,275.0185185185185,102.42962962962963,0.057688292682926835,92.59259259259258
83,hybrid,0,150.0,2,275.4983062330623,272.18148148148146,367.6111111111111,195.0222222222222,0.028844146341463418,185.18518518518516
83,hybrid,0,150.0,5,553.2760840108401,549.9592592592592,645.3888888888888,472.79999999999995,0.011537658536585366,462.96296296296293
83,hybrid,0,150.0,10,1016.239046973803,1012.9222222222222,1108.351851851852,935.7629629629629,0.005768829268292683,925.9259259259259
83,hybrid,0,300.0,1,138.44915311653116,136.79074074074072,184.50555555555556,98.21111111111111,0.14934085365853658,92.59259259259258
83,hybrid,0,300.0,2,231.04174570912372,229.38333333333333,277.0981481481481,190.8037037037037,0.07467042682926829,185.18518518518516
83,hybrid,0,300.0,5,508.8195234869014,507.16111111111104,554.8759259259259,468.58148148148143,0.02986817073170732,462.96296296296293
83,hybrid,0,300.0,10,971.7824864498645,970.1240740740741,1017.8388888888888,931.5444444444444,0.01493408536585366,925.9259259259259
83,hybrid,0,600.0,1,116.22087285456188,115.39166666666665,139.24907407407406,96.10185185185185,0.2612072865853659,92.59259259259258
83,hybrid,0,600.0,2,208.81346544715447,207.98425925925926,231.84166666666667,188.69444444444443,0.13060364329268295,185.18518518518516
83,hybrid,0,600.0,5,486.59124322493216,485.762037037037,509.6194444444444,466.4722222222222,0.052241457317073164,462.96296296296293
83,hybrid,0,600.0,10,949.5542061878948,948.7249999999999,972.5824074074073,929.4351851851851,0.026120728658536582,925.9259259259259
83,hybrid,1,150.0,1,182.90571364046974,179.5888888888889,275.0185185185185,102.42962962962963,0.057688292682926835,92.59259259259258
83,hybrid,1,150.0,2,275.4983062330623,272.18148148148146,367.6111111111111,195.0222222222222,0.028844146341463418,185.18518518518516
83,hybrid,1,150.0,5,553.2760840108401,549.9592592592592,645.3888888888888,472.79999999999995,0.011537658536585366,462.96296296296293
